Timestamp,User_ID,Action_Type,Value_1,Value_2,Current_Selector,Robot_Location
2025-12-26 16:17:09.063417,SYSTEM,EXPERIMENT_START,Button Pressed,,user_1,充電ドック
2025-12-26 16:17:13.450043,user_1,TIME_DEST_SELECT,4.388,1,user_1,充電ドック
2025-12-26 16:17:19.773862,user_1,TIME_ROUTE_SELECT,6.324,route_left,user_1,充電ドック
2025-12-26 16:17:19.775925,SYSTEM,TIME_TOTAL_SELECT,10.712,,user_1,充電ドック
2025-12-26 16:17:19.783704,user_1,SERVO_SUMMARY_IDLE,0,0.0,user_1,充電ドック
2025-12-26 16:17:19.783704,user_2,SERVO_SUMMARY_IDLE,0,0.0,user_1,充電ドック
2025-12-26 16:17:19.783704,SYSTEM,START_MOVING,To: 1,Route: route_left,user_1,充電ドック
2025-12-26 16:17:33.663677,user_1,SERVO_SUMMARY_MOVING,0,0.0,user_1,1
2025-12-26 16:17:33.663677,user_2,SERVO_SUMMARY_MOVING,0,0.0,user_1,1
2025-12-26 16:17:33.666574,SYSTEM,TIME_TRAVEL,13.88,To: 1,user_1,1
2025-12-26 16:17:33.668740,SYSTEM,ROLE_SWAP,At: 1,user_1->user_2,user_2,1
2025-12-26 16:18:17.865565,user_2,TIME_DEST_SELECT,44.199,6,user_2,1
2025-12-26 16:18:24.008422,user_2,TIME_ROUTE_SELECT,6.143,route_center,user_2,1
2025-12-26 16:18:24.012773,SYSTEM,TIME_TOTAL_SELECT,50.342,,user_2,1
2025-12-26 16:18:24.085128,user_1,SERVO_SUMMARY_IDLE,13,0.812,user_2,1
2025-12-26 16:18:24.095371,user_2,SERVO_SUMMARY_IDLE,0,0.0,user_2,1
2025-12-26 16:18:24.097607,SYSTEM,START_MOVING,To: 6,Route: route_center,user_2,1
2025-12-26 16:18:44.535491,SYSTEM,WAYPOINT_ARRIVED,At: b,,user_2,b
2025-12-26 16:18:54.669153,SYSTEM,WAYPOINT_ARRIVED,At: d,,user_2,d
2025-12-26 16:19:11.856951,user_1,SERVO_SUMMARY_MOVING,0,0.0,user_2,6
2025-12-26 16:19:11.858543,user_2,SERVO_SUMMARY_MOVING,10,11.226,user_2,6
2025-12-26 16:19:11.858543,SYSTEM,TIME_TRAVEL,47.773,To: 6,user_2,6
2025-12-26 16:19:11.861959,SYSTEM,ROLE_SWAP,At: 6,user_2->user_1,user_1,6
2025-12-26 16:19:47.568663,user_1,TIME_DEST_SELECT,35.71,8,user_1,6
2025-12-26 16:19:57.298122,user_1,TIME_ROUTE_SELECT,9.729,route_left,user_1,6
2025-12-26 16:19:57.298122,SYSTEM,TIME_TOTAL_SELECT,45.44,,user_1,6
2025-12-26 16:19:57.370038,user_1,SERVO_SUMMARY_IDLE,3,0.312,user_1,6
2025-12-26 16:19:57.370038,user_2,SERVO_SUMMARY_IDLE,6,2.458,user_1,6
2025-12-26 16:19:57.374445,SYSTEM,START_MOVING,To: 8,Route: route_left,user_1,6
2025-12-26 16:20:11.787464,user_1,SERVO_SUMMARY_MOVING,0,0.0,user_1,8
2025-12-26 16:20:11.787464,user_2,SERVO_SUMMARY_MOVING,3,0.902,user_1,8
2025-12-26 16:20:11.787464,SYSTEM,TIME_TRAVEL,14.417,To: 8,user_1,8
2025-12-26 16:20:11.787464,SYSTEM,ROLE_SWAP,At: 8,user_1->user_2,user_2,8
2025-12-26 16:20:43.654208,user_2,TIME_DEST_SELECT,31.867,5,user_2,8
2025-12-26 16:20:48.366204,user_2,TIME_ROUTE_SELECT,4.712,route_left,user_2,8
2025-12-26 16:20:48.369262,SYSTEM,TIME_TOTAL_SELECT,36.579,,user_2,8
2025-12-26 16:20:48.376450,user_1,SERVO_SUMMARY_IDLE,23,1.336,user_2,8
2025-12-26 16:20:48.377494,user_2,SERVO_SUMMARY_IDLE,2,0.384,user_2,8
2025-12-26 16:20:48.377494,SYSTEM,START_MOVING,To: 5,Route: route_left,user_2,8
2025-12-26 16:21:02.671777,SYSTEM,WAYPOINT_ARRIVED,At: c,,user_2,c
2025-12-26 16:21:20.245383,SYSTEM,WAYPOINT_ARRIVED,At: a,,user_2,a
2025-12-26 16:21:37.441783,user_1,SERVO_SUMMARY_MOVING,4,0.45,user_2,5
2025-12-26 16:21:37.441783,user_2,SERVO_SUMMARY_MOVING,0,0.0,user_2,5
2025-12-26 16:21:37.441783,SYSTEM,TIME_TRAVEL,49.065,To: 5,user_2,5
2025-12-26 16:21:37.441783,SYSTEM,ROLE_SWAP,At: 5,user_2->user_1,user_1,5
2025-12-26 16:23:06.639269,user_2,DISCONNECT,Kachaka WS,,user_1,5
2025-12-26 16:23:06.639269,user_1,DISCONNECT,Kachaka WS,,user_1,5
